fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
41.3104,7.2134,2.821,0.3669,0.2014,33.1523,22.7772,-9.2093,79.0118,253.6165,h
59.5052,29.3006,3.0116,0.3989,0.2258,16.9992,-45.7282,-14.3798,31.747,425.5181,h
121.9369,46.635,3.1551,0.1947,0.1086,-124.435,96.1648,30.1477,30.9895,217.3834,h
20.1181,7.2995,2.2,0.7382,0.3943,-2.4558,9.6525,5.3895,45.3983,150.545,h
22.9575,3.5016,2.0488,0.7278,0.432,4.1849,6.0461,17.1601,38.5683,163.7858,h
56.5527,24.1709,3.2038,0.1739,0.091,74.5033,56.3171,-17.2941,73.799,107.322,h
86.5058,44.8406,3.2648,0.1914,0.0987,-161.9878,82.1991,-40.3299,3.2487,248.6552,h
189.3819,72.1335,3.6951,0.1066,0.0148,-11.9832,-188.7183,-86.1642,4.5768,86.1266,h
42.2578,14.7049,2.7517,0.3114,0.1335,-63.8685,-36.6204,14.5079,15.9862,163.5211,h
28.8143,13.6411,2.4499,0.5411,0.344,6.1332,6.0571,4.8301,7.7544,203.8015,h
116.2639,23.4636,2.6875,0.3479,0.1826,-101.4558,-98.4907,-0.8442,45.4343,107.5904,h
33.377,8.1712,2.7896,0.4593,0.2878,13.7864,17.8089,7.0559,40.3223,143.8758,h
15.5225,14.7969,2.5827,0.5068,0.2575,30.1425,-5.7247,-7.7902,57.3491,246.6306,h
68.8385,20.3591,3.0166,0.1578,0.0794,-42.7809,20.4918,-9.611,37.676,93.6038,h
19.9246,6.9532,2.2658,0.7551,0.3637,14.1646,-0.9765,6.2032,6.0072,246.1811,h
99.2092,88.6612,3.2962,0.1502,0.0862,-183.467,64.21,-71.4093,2.8,256.68,h
8.2311,7.8292,2.3462,0.7684,0.4696,21.658,3.783,7.6089,36.76,177.9393,h
134.088,52.1971,3.2688,0.2908,0.121,-76.2126,-105.2808,49.9585,23.0198,256.3267,h
17.9905,16.5548,2.1506,0.535,0.3094,-9.7798,-8.8554,-3.6987,49.2399,41.6891,h
30.7317,17.3823,2.8119,0.3547,0.1812,27.222,24.8581,-13.3429,27.9949,155.017,h
34.3176,17.1682,2.7536,0.3351,0.172,22.936,13.0578,-18.4647,8.107,240.381,h
24.222,17.8989,2.5,0.5288,0.3047,20.7204,-23.935,-5.1264,76.2937,218.5703,h
56.8933,16.4068,2.7271,0.2849,0.1528,5.102,30.1463,-10.4702,34.8387,277.501,h
118.801,99.6421,3.5763,0.0804,0.042,215.373,-117.005,-87.0201,51.4494,61.5123,h
132.8702,31.2437,3.3527,0.1218,0.0703,44.6313,-109.4241,-14.8583,24.7377,97.5774,h
21.6803,20.5232,2.6503,0.396,0.2315,21.807,13.8819,-12.7114,34.873,217.201,h
60.2095,30.3849,3.7078,0.1793,0.1141,21.6093,60.8677,17.2177,25.5574,185.198,h
149.749,82.5048,4.157,0.0341,0.0301,-55.2375,-162.1227,100.6635,20.6021,79.1121,h
33.7071,9.7849,2.7392,0.4667,0.258,-9.5395,20.2014,9.1154,80.183,169.424,h
30.3643,15.9579,2.9194,0.3606,0.2142,-32.4872,-17.9111,-4.3409,38.8507,170.1106,h
33.1352,11.9745,2.734,0.3875,0.2408,8.7624,-19.6741,-7.9867,86.6743,122.156,h
119.975,74.8536,3.5262,0.1906,0.1376,-47.4358,-119.0453,69.0948,86.3852,385.3241,h
131.0715,60.9879,3.2783,0.1042,0.0897,35.9373,110.7311,-47.8311,84.4635,154.8328,h
135.224,102.692,4.1735,0.0632,0.0316,-37.2594,-117.591,57.568,87.0056,347.847,h
27.7812,16.1918,2.5502,0.3099,0.1676,-13.8894,-12.2857,8.7901,11.8495,181.704,h
103.15,43.3171,3.9352,0.1022,0.0513,24.9862,114.912,-24.1812,62.0401,184.945,h
186.4867,62.6425,3.5001,0.1458,0.1107,-250.7312,-77.9378,54.655,67.9583,256.196,h
180.1275,89.0307,3.801,0.1332,0.0842,-149.5416,128.2536,-77.0535,84.8175,347.4191,h
38.9227,11.6441,2.8159,0.4553,0.3323,7.889,31.4526,-9.8763,8.727,163.378,h
72.5226,17.2902,3.114,0.1985,0.0924,29.8122,45.3409,-12.5501,21.9396,193.2479,h
66.6113,12.1066,3.0037,0.3054,0.174,69.3988,43.1321,4.8854,15.731,167.656,h
13.2547,10.3735,2.2,0.795,0.4763,13.4119,6.0135,-11.1697,42.477,71.4116,h
164.503,45.826,3.3426,0.129,0.0725,-156.838,103.314,49.8142,52.613,256.654,h
18.7689,7.4119,2.1508,0.7845,0.47,3.0514,-8.1489,2.7096,39.1057,144.69,h
65.7199,11.283,3.0421,0.2336,0.1477,-32.0428,28.9409,-8.9841,77.4844,150.0927,h
120.443,82.0978,3.478,0.2275,0.1312,-150.198,52.6301,38.7605,9.209,311.406,h
172.156,77.0426,4.6094,0.0336,0.0176,89.0853,-94.9671,-37.8752,21.1865,188.98,h
26.3889,12.5779,2.5095,0.543,0.2919,-3.9147,1.7325,-8.3314,57.7917,166.8573,h
32.7713,26.2507,3.178,0.2396,0.1384,0.2033,19.2363,8.8301,9.8641,90.1305,h
15.0041,8.7457,2.6748,0.5596,0.3502,1.9665,8.6654,-9.2768,10.5909,79.1653,h
51.2033,14.4491,2.8924,0.3434,0.1928,9.0876,22.0181,2.4246,42.5002,255.095,h
35.4328,12.6839,2.7425,0.4359,0.2328,26.9158,38.5951,-4.0859,32.1414,123.8613,h
35.4413,8.6428,2.799,0.4382,0.2223,-2.5966,-8.2996,8.0967,74.2972,246.4691,h
141.3718,31.7502,3.1081,0.2803,0.131,-234.3691,156.3477,12.4636,13.8145,174.8919,h
124.8407,84.5275,3.8424,0.1766,0.0871,-28.1677,-105.7774,29.7997,44.333,417.0261,h
100.9329,17.1969,3.2708,0.1915,0.0734,-33.8136,34.2887,16.4053,88.4878,218.2294,h
34.0847,22.3498,2.6191,0.3265,0.1809,-35.6894,-39.5396,-14.1016,74.0676,81.3918,h
64.632,36.9102,2.7738,0.2003,0.1002,24.8608,55.7333,-10.8648,39.656,161.012,h
42.1935,8.9013,2.5237,0.4641,0.2769,7.3032,32.0857,3.8818,12.9257,115.875,h
34.5838,16.9877,2.5575,0.3296,0.1648,33.3383,17.116,7.074,0.1475,135.936,h
25.927,12.514,2.5933,0.5867,0.4171,-8.1876,-23.296,8.8858,74.189,226.515,h
121.3825,28.4647,2.9319,0.2335,0.1528,-93.0578,-108.9778,15.1578,42.2246,86.4326,h
17.0046,7.3882,2.1817,0.7023,0.411,9.9068,-8.7455,5.4558,17.8417,243.4593,h
16.8537,7.3805,2.3191,0.8106,0.5779,-1.3889,-4.8314,5.1713,24.289,86.004,h
130.308,13.303,2.6021,0.325,0.1812,-204.573,116.05,4.7837,49.759,173.552,h
76.9149,29.3619,2.913,0.1759,0.091,-49.2984,-43.5987,-16.6109,53.2285,217.097,h
47.0077,24.8714,3.3193,0.2503,0.1048,-6.3329,-29.8004,-10.81,74.8551,170.8147,h
37.7697,15.3743,2.7721,0.3122,0.1534,-0.4536,28.367,-5.9695,73.1118,243.5656,h
141.9721,19.7352,2.897,0.2425,0.1322,80.9958,159.4355,-14.1176,51.2181,188.5625,h
21.873,9.597,2.433,0.6199,0.3118,-28.779,12.6661,-4.9996,80.3279,67.0253,h
79.1429,19.1217,3.1096,0.404,0.2374,8.3398,57.8134,12.4639,10.901,335.435,h
29.4022,12.1375,2.5159,0.4116,0.2058,-22.6463,21.1296,-7.5126,75.255,179.529,h
183.752,108.762,4.1826,0.0479,0.0251,34.8266,-163.055,-103.61,47.536,179.807,h
94.4509,44.1084,3.125,0.2355,0.1436,-162.363,92.0315,29.1639,84.7466,128.619,h
59.9073,11.5772,2.4831,0.4114,0.1981,67.9764,-28.7391,3.992,34.4499,161.5613,h
17.809,10.7648,2.1875,0.5844,0.3149,1.8625,-7.6735,5.875,88.6601,163.45,h
32.9807,18.9881,2.5179,0.3581,0.1806,16.1373,21.8525,-16.7921,64.293,105.213,h
81.5428,24.7981,2.8183,0.2718,0.1407,25.0551,84.8282,24.9133,7.8673,288.1879,h
191.9532,74.8707,3.4026,0.1541,0.0712,-125.8977,36.727,78.0365,51.4866,295.7634,h
30.1721,16.8838,2.6902,0.4673,0.2704,8.8759,25.3694,14.03,74.709,229.296,h
17.7494,14.6272,2.3551,0.5475,0.3775,5.5857,-15.3609,6.7395,28.6886,239.057,h
100.2769,22.5083,3.1281,0.296,0.1988,-35.7316,57.1824,12.7032,38.7149,293.3493,h
37.2097,18.0222,3.0133,0.2644,0.1517,-5.7967,11.6813,16.7966,66.6454,236.0314,h
94.0219,48.0452,4.1433,0.0714,0.0602,90.9057,87.6518,-36.9966,21.1214,267.5615,h
20.6487,11.5458,2.2532,0.717,0.4204,-2.5787,17.6078,6.0702,87.3569,233.5546,h
78.9693,15.0919,3.1737,0.3504,0.2013,-57.9359,39.6514,-10.781,39.0288,291.7012,h
67.855,11.9848,2.9671,0.2902,0.1742,18.6123,43.9203,-9.62,79.928,108.514,h
22.0941,3.4378,2.3174,0.8507,0.5761,-2.0469,12.5024,-2.5684,37.1638,180.6468,h
27.7292,18.7377,2.4048,0.4773,0.2597,46.0445,-22.4621,-14.4089,21.838,93.7198,h
55.8337,22.6487,2.9157,0.2696,0.1378,8.3741,41.5008,24.6075,9.461,177.21,h
65.8461,19.2569,2.9914,0.2877,0.1832,65.6788,59.1684,19.2366,2.095,236.7279,h
128.2321,50.3486,3.412,0.2159,0.1535,-107.7629,-111.0629,40.4641,38.1218,269.705,h
26.8145,19.1915,2.791,0.3447,0.1788,10.2884,-10.587,-14.7578,66.3368,194.616,h
58.3776,30.9426,2.9381,0.3073,0.2181,-33.5336,49.1103,25.2206,22.8748,301.6376,h
36.1823,18.2914,2.638,0.359,0.1991,-3.5161,16.0574,-13.5168,73.5459,75.9306,h
25.5677,13.9963,2.5988,0.5063,0.2783,14.5574,12.6384,-9.8595,5.282,271.324,h
129.588,17.3475,2.8963,0.367,0.2356,-55.0224,-126.579,-4.9852,12.489,52.9832,h
29.4179,11.7708,2.3531,0.4612,0.2373,-40.6959,16.1943,-8.1564,27.195,53.6041,h
42.7722,4.5409,2.3663,0.422,0.2066,59.0081,-10.6186,-4.9732,61.7914,150.1526,h
91.6025,13.9875,3.0438,0.2803,0.146,-70.2291,65.8994,10.5203,43.096,284.879,h
95.8843,23.7653,2.8139,0.3162,0.2018,95.1811,64.2982,-20.3877,65.137,153.985,h
190.585,52.0182,3.3878,0.1801,0.0956,-113.913,-136.932,45.3605,34.157,245.866,h
41.188,8.7842,2.8172,0.5072,0.3191,12.6751,30.7532,-2.4186,15.6484,200.298,h
133.405,56.024,3.3631,0.0875,0.0505,-121.718,107.542,64.3733,62.358,173.875,h
103.407,64.4265,4.1762,0.0668,0.0349,-0.7411,64.3895,49.2008,74.192,159.135,h
18.4881,6.2289,2.4091,0.8772,0.5595,15.2583,16.3451,2.9808,87.6399,80.5684,h
33.1934,10.4132,2.772,0.3956,0.2088,-2.7203,17.3502,-6.319,60.397,204.423,h
20.7106,12.0267,2.4976,0.5183,0.2782,-0.8819,-6.5739,-10.4168,33.1494,134.543,h
59.188,21.3128,2.7029,0.3945,0.217,-17.9171,-71.8955,12.1956,10.2763,121.291,h
36.4858,9.4858,2.6596,0.6099,0.373,-9.6632,9.2725,-2.9336,1.3705,122.4467,h
53.5551,9.6114,2.658,0.3802,0.2055,28.9099,41.8805,-3.0908,53.1398,264.173,h
32.6701,11.2413,2.6812,0.4333,0.2594,6.976,9.6426,4.1708,75.0086,159.933,h
30.4504,9.9326,2.3493,0.4746,0.24,22.1932,18.9845,3.5457,54.4412,183.2944,h
143.5247,37.6482,2.9955,0.2226,0.1372,-209.5503,115.4094,10.9398,4.429,190.7188,h
25.5881,12.4812,2.6756,0.3801,0.2045,-15.5568,15.0187,-14.2658,12.7754,199.2681,h
12.898,9.3741,2.3925,0.6594,0.4721,5.9645,-3.665,-13.6478,56.9702,111.7213,h
29.4396,20.4049,2.7712,0.3793,0.2108,1.5983,24.6059,-11.0959,2.898,263.367,h
21.7326,13.4041,2.5937,0.5007,0.2804,-1.2331,11.1855,12.8278,63.3021,197.2071,h
29.0035,17.1994,2.5849,0.3485,0.1808,-0.3439,23.5272,9.9519,0.219,196.2,h
27.8651,22.4944,2.8701,0.2927,0.1593,26.8529,-25.2281,7.6651,88.7812,201.9045,h
164.082,26.3636,3.1871,0.1189,0.0686,-243.093,-86.734,-18.3354,17.1517,88.1233,h
30.3289,9.7162,2.6946,0.4889,0.2717,-14.1238,-17.6009,-11.4088,78.3458,237.187,h
30.5792,9.5366,2.4928,0.4727,0.2492,23.7356,17.4607,3.4148,61.9837,198.422,h
92.1397,53.6752,3.0382,0.2175,0.146,-26.7572,-121.8984,21.4054,9.0489,103.5638,h
60.9884,13.5134,2.4306,0.5492,0.3135,55.9823,54.3714,-15.2843,41.8421,99.6833,h
121.3533,93.6825,3.1753,0.248,0.1263,108.5985,-93.225,68.5775,9.9975,195.9205,h
14.8307,11.3327,2.6411,0.719,0.452,-5.7155,21.4362,-7.904,80.3825,263.0219,h
22.1439,8.3309,2.6812,0.6875,0.3573,-2.0053,-5.2187,-9.6618,63.885,139.987,h
26.6026,11.7037,2.5843,0.5208,0.3138,29.1508,21.6709,-7.2544,12.153,211.942,h
48.2689,28.4269,2.8817,0.5003,0.283,-0.861,57.7281,-30.09,89.8702,201.982,h
106.1422,24.5263,3.3461,0.29,0.1854,-52.4479,-75.1401,-16.4746,7.5751,336.0893,h
37.1509,26.5548,2.8384,0.2412,0.1297,31.4999,-15.8402,16.0336,31.5333,138.7256,h
46.2067,6.389,2.6149,0.5194,0.2973,24.9479,37.3093,5.4582,47.6534,195.95,h
10.1402,6.862,2.2963,0.7633,0.4517,-24.7001,-6.5859,11.1053,34.6423,166.3966,h
35.6466,29.5726,3.1125,0.2125,0.1251,8.5139,19.1695,24.0649,88.9949,187.4824,h
271.437,190.139,3.6078,0.0873,0.0546,444.401,-162.07,90.6183,64.5036,152.159,h
97.0383,14.2466,2.3936,0.4566,0.2404,-120.311,55.7508,7.2943,65.684,262.9,h
49.1762,11.7232,3.0357,0.3394,0.2118,10.0006,31.8211,-13.0862,39.6812,237.7258,h
34.3095,10.0627,2.4698,0.3966,0.2051,23.6876,27.4926,4.6878,15.123,206.484,h
107.571,37.1208,3.2238,0.3823,0.3044,-52.7388,-60.3208,31.9757,24.561,322.381,h
25.4911,15.4594,2.7153,0.4784,0.249,14.4384,-15.4368,4.1073,75.1657,163.4802,h
31.6082,10.4765,2.6699,0.4564,0.2321,-13.0004,14.2189,4.7111,56.6679,39.2281,h
161.4795,83.0297,3.0887,0.2737,0.1515,-91.5838,-198.7053,-49.9263,86.6275,311.6682,h
134.979,111.427,3.4087,0.2072,0.1087,-75.6075,-142.65,-69.4388,88.2932,282.304,h
286.3977,157.2832,3.4429,0.1738,0.0897,-287.5354,-224.9206,74.9705,46.2558,154.9772,h
126.6906,35.1435,2.9217,0.2681,0.143,131.224,97.9527,19.9734,65.8786,90.5509,h
303.2787,40.3691,3.4487,0.1013,0.0335,-258.7485,-242.5189,35.1782,73.703,157.817,h
123.3037,16.8877,2.8551,0.332,0.2544,119.9003,45.5684,-16.8921,74.2747,238.6303,h
62.9978,39.3379,2.9009,0.4187,0.2309,-50.0145,-33.3566,-18.3305,19.8975,300.4438,h
180.7107,43.4046,3.6852,0.0896,0.0392,-21.5309,67.5287,-27.3058,33.9,125.6218,h
25.9859,23.1756,2.3015,0.5719,0.3495,-15.3044,-6.6741,12.9296,6.8391,119.9879,h
81.0314,9.8854,3.0858,0.3233,0.2138,57.4644,60.1031,8.0262,21.007,180.324,h
46.9654,11.1482,2.8176,0.3839,0.2009,40.3412,23.1535,5.657,26.0156,66.4015,h
25.4615,3.8234,2.4885,0.6954,0.3595,19.4852,1.3408,5.5778,2.1818,170.5963,h
128.652,62.179,3.5485,0.1202,0.068,-12.2082,80.0568,53.1531,87.534,232.057,h
13.9498,11.2494,2.4374,0.7756,0.496,-1.2467,-6.5713,-9.7086,30.9788,228.6092,h
25.2651,17.9293,2.8822,0.3446,0.1836,-18.3011,24.4749,-7.6379,46.9569,87.8103,h
120.9224,71.0392,3.6757,0.2054,0.0901,-58.0453,-141.1602,45.3024,21.4663,399.0409,h
45.0726,13.8787,2.8026,0.4685,0.2339,8.6753,14.8679,-3.1617,39.4333,178.2788,h
19.3677,16.6452,2.42,0.4411,0.2338,1.398,-8.2798,7.2769,41.666,213.354,h
26.1415,12.8662,2.679,0.4377,0.2251,29.836,18.0079,-7.718,68.852,216.686,h
31.4245,15.3624,2.5966,0.3949,0.257,9.2765,-19.2612,9.6225,33.559,218.101,h
112.902,56.9442,3.3568,0.2599,0.1814,-2.5354,116.248,-38.315,73.2598,319.659,h
37.4691,11.084,2.3597,0.5219,0.2746,-31.5973,-27.4753,11.1304,2.0718,116.1105,h
269.738,116.564,3.5754,0.0867,0.049,-275.429,-141.642,99.6914,67.2745,100.327,h
71.6524,29.8215,2.857,0.1718,0.1214,-32.8875,57.5237,-18.7872,45.1009,42.9246,h
103.22,80.4596,3.8892,0.0529,0.0274,1.1897,99.4003,47.4361,22.0015,140.695,h
20.5716,12.8988,2.3191,0.4508,0.2326,-12.5596,-7.2786,-7.3644,7.464,77.9709,h
16.496,11.2599,2.5,0.5795,0.3487,12.2759,-4.1539,-7.5753,61.2842,257.6402,h
12.8515,11.4632,2.1917,0.7331,0.3891,-15.1548,6.5773,-11.3517,86.0453,219.583,h
21.8255,10.5479,2.243,0.56,0.2829,-4.206,16.9324,6.8728,24.6014,152.233,h
104.1008,56.1199,4.0334,0.1241,0.0405,-105.5007,71.4614,43.8211,32.0244,278.6976,h
60.5409,14.2346,2.917,0.2978,0.1544,-59.3082,-11.6876,2.9627,87.738,139.354,h
163.898,43.3357,3.5844,0.1562,0.0879,-120.434,-117.601,-39.051,22.1918,306.628,h
48.2614,22.741,2.9154,0.1695,0.1061,29.0896,25.8891,-14.7062,66.9831,208.753,h
46.6896,16.0466,3.2486,0.2043,0.1509,-30.0665,-13.9592,-13.2122,52.8842,158.3678,h
13.3039,8.0295,2.5582,0.6048,0.3172,21.7482,21.1073,3.7326,46.5383,190.311,h
11.4653,10.1119,2.4334,0.5844,0.3039,26.7727,9.4685,-5.8461,51.9827,203.0343,h
18.1846,9.8595,2.506,0.6086,0.343,35.0678,18.9098,12.3553,19.1522,179.6576,h
33.0512,10.0088,2.6415,0.4247,0.2317,26.9853,26.5446,7.1818,36.865,132.566,h
112.429,51.2607,3.7315,0.0926,0.0496,-80.9799,82.8492,41.6052,12.037,253.998,h
72.5174,17.8667,2.9948,0.1984,0.1037,79.73,32.7802,-8.4234,37.8377,166.101,h
97.31,27.2794,3.0054,0.3674,0.2573,-113.862,69.5471,13.74,75.2753,181.786,h
53.3437,15.3243,2.7177,0.3657,0.207,15.1222,31.9582,13.7668,45.9154,191.041,h
118.539,50.9314,3.4032,0.3173,0.2136,-76.833,-104.408,-22.2363,17.7939,388.062,h
55.0298,35.1849,2.8035,0.3738,0.2168,-45.5422,-70.0625,-24.4797,22.8884,314.0137,h
15.8755,9.5599,2.4025,0.8515,0.5467,20.1807,16.4719,-3.1284,43.4335,241.9764,h
37.289,9.2609,2.8065,0.4309,0.2709,-45.9142,-23.4213,-5.7087,1.6194,141.427,h
230.5499,145.5639,4.5685,0.0757,0.0092,-144.2809,-188.5031,-142.5894,69.9989,296.5465,h
28.2993,9.8867,2.4793,0.5041,0.2869,6.9586,18.9368,-6.8073,71.9781,114.461,h
40.8204,8.186,2.8445,0.3032,0.1626,33.5598,25.3129,10.8774,0.1146,81.4775,h
15.138,8.0748,2.0252,0.6932,0.3779,-10.5446,9.0028,-14.7149,1.9985,142.5278,h
125.088,85.5769,3.5876,0.2499,0.1498,-75.6078,-112.296,-78.919,27.4121,364.796,h
144.57,30.2021,3.3096,0.1779,0.1047,100.289,81.877,27.729,0.157,158.837,h
70.948,29.638,2.7782,0.5748,0.3221,-63.3725,-54.1346,17.4554,7.1129,297.3687,h
26.0822,10.7729,2.6294,0.5023,0.2805,-6.2851,-14.2652,8.8525,79.51,181.639,h
101.236,18.7607,2.8516,0.2745,0.1414,-56.2555,-70.376,-5.4218,81.3618,154.153,h
44.7018,23.1111,2.8322,0.3835,0.1919,-15.4115,-38.9734,7.362,43.7833,224.231,h
125.317,44.1088,3.5834,0.2338,0.1403,-96.8079,-103.985,30.6758,54.6441,366.058,h
22.0086,6.7467,2.3021,0.7182,0.3716,-25.3587,-7.7523,-6.6755,16.634,190.845,h
120.2285,73.8126,3.2527,0.2561,0.1536,-170.5162,63.0578,56.8318,7.8807,192.4968,h
28.6554,11.0856,2.5944,0.4478,0.2684,19.6967,-15.6794,-10.9116,51.315,225.752,h
120.173,23.5062,3.0058,0.1993,0.1001,112.254,76.2606,-5.2794,61.296,124.203,h
149.253,68.5839,3.5136,0.2605,0.1304,-117.33,-135.408,27.7721,7.048,374.096,h
29.8922,9.4299,2.7559,0.5509,0.3114,33.8599,23.0956,11.6669,1.2571,153.896,h
164.691,119.621,4.5312,0.0351,0.0178,41.6029,-145.252,-82.6112,14.9677,172.842,h
138.2727,65.5776,3.7058,0.1083,0.07,-34.2407,-51.8359,43.4244,77.8223,358.1938,h
103.1844,57.2482,3.8243,0.0899,0.0461,-186.6154,100.4328,35.5461,41.5666,222.7026,h
178.305,115.879,3.5584,0.173,0.0925,-151.135,-170.381,-52.7482,53.1597,224.667,h
56.4648,21.427,2.8354,0.3404,0.1863,69.4148,45.3855,-22.4062,1.16,285.422,h
115.938,67.5617,3.7193,0.2272,0.093,-118.3285,69.0303,-52.7149,58.0271,409.5022,h
78.7876,23.4769,3.0045,0.2622,0.146,19.5918,77.0281,11.1314,28.226,204.001,h
12.9579,11.0885,2.1973,0.7429,0.4476,14.2755,-7.0607,-8.9274,32.5299,72.5491,h
82.7549,20.2817,2.8631,0.3716,0.2212,-78.0738,-85.3215,17.4832,89.8116,199.8195,h
197.588,45.0482,3.8584,0.1293,0.0695,-160.284,-184.079,20.0877,55.245,321.873,h
39.1762,18.1031,2.8325,0.3779,0.261,-17.1528,-34.279,14.5987,62.053,252.382,h
36.2873,11.8537,2.7962,0.4237,0.2406,37.6148,8.9505,6.4411,74.93,79.1382,h
107.2769,56.6684,3.8065,0.1173,0.082,-202.0827,90.6892,25.8516,48.5291,308.2689,h
106.4,26.1595,2.989,0.3097,0.1574,-70.6965,-106.387,15.8114,43.821,185.14,h
103.885,24.9776,3.2098,0.1906,0.1046,30.9622,66.1967,16.2249,1.2493,240.588,h
163.3054,33.1814,2.8939,0.2228,0.109,-75.6229,-100.6459,-21.3692,71.9265,139.7819,h
25.3405,24.9371,2.8937,0.3901,0.216,-16.9752,-35.9311,18.0572,14.1207,103.2957,h
53.2843,13.1071,2.9023,0.3381,0.2009,-5.4636,33.515,-7.0071,88.8151,38.8028,h
32.2217,10.6999,2.6872,0.4712,0.2538,6.2826,14.7635,1.0305,37.7159,104.2765,h
207.5245,106.8183,4.1841,0.0753,0.047,-217.1199,-250.3647,-49.1582,0.4183,284.4439,h
38.859,14.3258,2.8924,0.34,0.2423,18.6246,20.2685,8.789,38.7344,206.017,h
30.8329,22.0892,2.3942,0.3555,0.1731,21.2582,9.1749,9.0501,63.5579,51.0149,h
15.2685,3.8124,2.325,0.8676,0.637,18.2895,7.0555,-0.8019,56.7287,219.8924,h
27.574,8.8831,2.6968,0.6312,0.3226,27.3165,26.7603,10.9588,64.974,212.04,h
16.1567,4.9839,2.2239,0.792,0.6051,-14.5815,-3.4587,-4.6634,28.157,77.9519,h
83.5381,11.6846,3.0784,0.3021,0.178,104.7129,66.5003,-5.1481,30.777,294.0144,h
99.1099,39.7409,3.8987,0.0934,0.0652,-117.531,-44.9747,28.6933,42.8955,233.9286,h
122.175,32.547,2.8245,0.3191,0.1685,75.7206,127.517,-16.0631,80.6468,188.298,h
25.9751,6.0889,2.6402,0.6568,0.3438,27.3088,15.6104,2.1324,19.6156,161.3214,h
33.295,30.515,3.0067,0.2421,0.1302,13.2514,-5.688,14.3104,2.7741,105.3283,h
24.7809,14.0543,2.6291,0.4006,0.2089,-23.7705,-7.7667,14.2103,16.8283,219.6659,h
33.7758,18.1018,2.7945,0.2905,0.1581,5.4566,-21.1754,-11.6431,42.878,91.3619,h
102.773,46.6037,3.8745,0.1486,0.089,-82.4554,-70.5694,39.4394,64.378,316.956,h
62.1971,14.3155,3.0754,0.2804,0.137,-15.7881,-11.3675,-3.1367,48.7462,157.6173,h
64.5419,54.5073,3.193,0.1937,0.1055,49.8042,54.7333,59.0269,31.4631,249.407,h
30.3496,21.4064,2.6325,0.3986,0.2156,34.4184,16.8734,-18.8312,30.6333,232.539,h
12.7269,11.6292,2.0881,0.7102,0.3959,15.5857,-9.1686,8.6589,35.7921,193.58,h
24.2743,10.6304,2.6772,0.5237,0.2955,7.8475,20.6559,-1.8926,14.3837,207.386,h
149.0388,108.5058,3.6602,0.1263,0.0499,-86.8498,85.2039,122.4618,54.3542,222.3967,h
95.6515,42.5478,3.7049,0.1781,0.0908,-126.572,-74.5141,-22.5761,17.244,375.03,h
94.3922,57.8037,3.4922,0.2502,0.1454,-79.7811,-72.3694,48.3469,21.386,430.119,h
22.6971,9.2923,2.4245,0.5784,0.3543,-3.2073,24.0526,8.85,78.5135,163.2642,h
200.0049,75.4877,3.1557,0.3506,0.2033,-95.6425,-170.8186,56.5595,56.0462,299.5727,h
106.7029,29.9607,2.9018,0.4055,0.1902,83.613,91.1591,15.9076,37.4671,104.7681,h
29.811,10.8874,2.6526,0.4412,0.2508,-9.6388,20.32,6.5625,70.9211,127.3103,h
20.9598,9.5091,2.4702,0.599,0.3287,-25.9203,14.9631,-3.4651,85.9225,158.1783,h
49.7,12.3963,2.9297,0.2787,0.1452,-11.453,21.1802,-6.0053,47.2621,162.401,h
29.5503,9.3699,2.4822,0.5535,0.3443,-20.8277,17.3776,-7.8831,65.136,155.627,h
12.9855,11.1963,2.2776,0.7493,0.4142,-14.7662,6.1767,11.1922,82.4753,198.066,h
30.3024,7.31,2.9203,0.344,0.2085,44.2595,16.6769,6.8705,52.9268,217.0004,h
69.8391,33.2876,2.7741,0.3329,0.1968,62.0212,41.4977,15.1292,8.1046,96.654,h
52.385,39.3619,3.0348,0.1716,0.0835,-14.1773,-52.7253,-26.9833,72.0321,171.9525,h
17.8481,10.5084,2.3927,0.6275,0.3381,-21.4824,-10.9999,5.5515,10.016,109.651,h
215.716,54.1181,3.1143,0.4343,0.261,-101.23,-212.177,-49.5716,1.9377,357.026,h
187.586,76.866,3.1796,0.3393,0.2067,-117.187,-181.098,61.1205,53.7089,300.532,h
85.1017,31.2545,3.1878,0.1493,0.0782,-112.775,48.0249,11.8571,41.103,87.0258,h
195.2839,112.0025,3.6739,0.1005,0.0449,-155.7816,-164.0899,106.1555,72.9736,311.6471,h
17.6047,10.1237,2.5035,0.6423,0.3626,-16.7367,-13.6145,-1.2909,89.3488,189.4625,h
19.1674,12.9658,2.4354,0.5468,0.3468,10.1701,15.4573,4.4001,7.9106,208.234,h
25.5178,8.7685,2.5581,0.6113,0.3472,-17.6809,-13.615,-11.356,55.861,159.337,h
29.4435,12.4556,2.5028,0.5668,0.3077,-38.245,-24.0811,1.9457,71.6469,213.6739,h
59.9968,23.8181,3.0218,0.2171,0.1269,5.5473,63.1616,-12.7854,43.175,205.258,h
178.5639,105.3182,4.6289,0.035,0.0304,-76.3434,110.0458,71.708,87.6361,317.847,h
40.744,16.0635,2.8145,0.3108,0.1668,15.8622,36.5069,-6.2138,13.3971,284.7751,h
112.4543,73.3094,3.4562,0.2239,0.1313,-19.6467,-104.6703,-44.8812,52.6677,355.2485,h
